user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_05961,jefferyfuentes@example.net,Amanda,Soto,,Male,USA,Ohio,Madisonshire,Standard,2024-07-17,True,12.61,Tablet,2.0,2022-08-10 08:35:47.912188
user_05962,andresobrien@example.com,Christopher,Bennett,25.0,Female,Canada,Nova Scotia,Port Gabrielleberg,Standard,2024-03-04,True,,Desktop,3.0,2025-03-26 10:14:12.163660
user_05963,hectorjames@example.com,Jose,Tran,,Male,USA,Maryland,Jordanmouth,Basic,2024-02-08,True,5.2,Mobile,4.0,2024-03-15 20:50:25.947774
user_05964,ythornton@example.com,Andrea,Li,36.0,Male,USA,North Carolina,Jasontown,Premium,2023-06-18,True,,Tablet,2.0,2025-03-15 09:23:11.331662
user_05965,danielsalec@example.org,Jessica,Fuentes,36.0,Female,USA,Maryland,Mariaview,Standard,2024-11-17,True,7.49,Gaming Console,2.0,2025-01-23 18:47:50.020648
user_05966,christopherwilliams@example.com,Vincent,Wright,25.0,Male,USA,Pennsylvania,Lisaport,Standard,2024-11-29,True,6.79,Mobile,6.0,2025-01-23 17:49:04.721962
user_05967,thomasfields@example.net,Veronica,Ortiz,33.0,Male,Canada,Manitoba,Lake Tammyport,Basic,2022-10-21,True,13.2,Mobile,,2023-06-03 15:17:29.456811
user_05968,vcollins@example.org,Michael,Howard,14.0,Prefer not to say,USA,Michigan,Port Andrew,Standard,2022-08-20,True,8.47,Tablet,2.0,2024-07-23 21:07:37.332745
user_05969,gregory99@example.com,Martin,Cole,37.0,Male,USA,Pennsylvania,Port Ronald,Premium,2023-04-04,False,13.68,Gaming Console,,2024-09-26 12:21:04.079635
user_05970,stevenflores@example.net,Ryan,Wagner,-1.0,Female,USA,New Jersey,South Kimberlymouth,Premium,2024-01-09,True,9.07,Desktop,,2025-01-17 04:02:06.484875
user_05971,reedbradley@example.org,Benjamin,Townsend,34.0,,USA,Massachusetts,Popebury,Basic,2025-05-06,True,13.89,Mobile,2.0,2025-01-20 06:21:03.300036
user_05972,dcaldwell@example.com,Anthony,Callahan,,Male,USA,Maryland,Fritzland,Standard,2023-03-31,False,5.92,Gaming Console,3.0,2023-10-17 03:22:04.197361
user_05973,levinemegan@example.net,Dustin,Suarez,51.0,Prefer not to say,USA,Michigan,Osbornshire,Premium,2023-08-28,True,9.65,Smart TV,1.0,2023-12-02 19:30:58.375148
user_05974,vernon89@example.org,David,Martin,54.0,Female,Canada,Newfoundland and Labrador,New Jeffreyborough,Basic,2023-02-21,True,8.66,Smart TV,2.0,2024-04-18 18:05:13.407877
user_05975,hlawrence@example.com,Carolyn,Cruz,46.0,Female,Canada,Alberta,Burkechester,Premium,2023-01-17,True,23.35,Tablet,3.0,2023-01-11 15:27:27.346806
user_05976,jennifermays@example.org,Cory,Miller,30.0,Female,USA,Florida,South Reginaldshire,Premium,2025-05-30,True,6.36,Desktop,,2024-01-27 08:02:35.342166
user_05977,carrrobert@example.org,Sandra,Rodriguez,44.0,Male,USA,Wisconsin,Michaelville,Standard,2024-06-23,True,13.15,Smart TV,1.0,2025-01-24 12:12:12.286154
user_05978,brianamckinney@example.com,Rodney,Robbins,23.0,Female,USA,New York,West Jasmineview,Standard,2025-02-21,True,11.43,Laptop,7.0,2025-04-26 17:21:56.456518
user_05979,zacharywoods@example.org,Evan,Johnson,31.0,Female,USA,New York,Kellychester,Standard,2022-11-28,True,13.25,Laptop,4.0,2023-07-27 20:44:55.212627
user_05980,martinezautumn@example.org,Jason,Contreras,,Male,USA,Massachusetts,North Paul,Premium+,2024-07-04,True,,Desktop,,2025-01-23 19:08:28.003452
user_05981,aclark@example.org,Douglas,Moore,19.0,Female,USA,New Jersey,Port Angela,Premium+,2024-01-06,True,18.15,Mobile,1.0,2025-05-18 08:27:45.471778
user_05982,donnahebert@example.org,Mary,Castaneda,,Prefer not to say,Canada,Alberta,Brianborough,Premium,2024-09-10,True,14.11,Tablet,1.0,2024-11-28 14:03:20.255606
user_05983,kimberlymendoza@example.org,Julie,Bryan,35.0,Male,USA,Wisconsin,East Jeffrey,Standard,2024-05-23,True,15.22,Tablet,1.0,2022-08-30 20:54:09.064530
user_05984,donnastewart@example.com,Alan,Weaver,44.0,Male,Canada,Manitoba,Dominguezbury,Basic,2024-06-13,True,16.75,Mobile,1.0,2024-10-08 20:58:09.696579
user_05985,ashley51@example.net,Gina,Powell,35.0,Female,USA,Michigan,North Erinshire,Standard,2022-09-22,True,7.86,Smart TV,5.0,2024-02-12 08:11:53.131346
user_05986,rodriguezgregory@example.net,Julia,Hill,18.0,Male,USA,Washington,Port Jessicastad,Basic,2024-03-06,False,6.41,Gaming Console,2.0,2024-07-27 05:46:26.183503
user_05987,jessicawilson@example.net,Andrew,Watson,25.0,Female,USA,Pennsylvania,Amandaton,Premium,2024-02-23,True,4.87,Tablet,3.0,2024-08-14 15:32:09.169899
user_05988,william14@example.net,Christine,Farrell,38.0,Male,Canada,Ontario,North Janetberg,Standard,2023-07-08,True,29.3,Gaming Console,2.0,2025-05-16 07:26:28.225904
user_05989,wdavidson@example.org,Sherri,Rich,50.0,Male,USA,Georgia,West Richardview,Premium,2023-11-19,True,10.57,Laptop,3.0,2024-03-29 20:43:19.508864
user_05990,kelly40@example.org,Melissa,Brandt,32.0,Female,USA,Texas,Gutierrezfurt,Basic,2024-04-27,True,13.53,Mobile,3.0,2025-07-12 14:43:00.075851
user_05991,hectorday@example.com,Shannon,Moreno,48.0,Female,USA,California,West Amandafort,Premium,2023-03-17,True,11.75,Gaming Console,6.0,2024-08-03 09:47:10.342390
user_05992,thompsondominique@example.org,Adam,Ramirez,,Female,Canada,Alberta,Kleinside,Standard,2023-07-20,True,12.9,Tablet,1.0,2023-05-19 04:55:30.159255
user_05993,davidsmith@example.net,Jonathan,Reyes,42.0,Male,USA,Tennessee,Nathanielmouth,Standard,2025-07-09,True,18.99,Smart TV,4.0,2025-03-30 13:18:56.236260
user_05994,marybrown@example.com,Joshua,Anderson,20.0,Female,Canada,Newfoundland and Labrador,Elizabethfort,Premium,2024-10-05,True,12.67,Desktop,3.0,2024-11-01 01:11:56.298918
user_05995,jharper@example.com,Susan,Johnson,32.0,Male,Canada,Nova Scotia,Nicholasburgh,Basic,2023-11-20,True,4.47,Desktop,2.0,2022-09-07 19:55:21.249119
user_05996,brownteresa@example.org,Thomas,Allen,48.0,Male,USA,Indiana,Cookville,Standard,2023-06-07,True,21.94,Tablet,3.0,2024-01-28 03:38:22.840802
user_05997,kgarrison@example.net,Renee,Archer,33.0,Female,USA,Florida,New Ronaldborough,Basic,2023-10-30,True,3.5,Tablet,8.0,2024-01-20 21:35:50.733399
user_05998,philipross@example.org,Dana,Howell,50.0,Female,USA,New Jersey,East Robertland,Standard,2025-01-22,True,13.93,Gaming Console,1.0,2024-03-09 18:08:53.062256
user_05999,hholden@example.com,Michael,Sheppard,,Male,USA,Maryland,Landryport,Premium+,2023-03-03,True,,Mobile,4.0,2024-12-19 13:20:15.843656
user_06000,hollanddarrell@example.com,Laurie,Austin,27.0,Male,USA,California,Smithbury,Standard,2023-01-14,True,,Gaming Console,5.0,2023-06-30 04:57:59.279215
user_06001,sarahgilmore@example.net,William,King,21.0,Female,USA,Texas,New Alanport,Standard,2024-06-01,True,18.9,Smart TV,7.0,2025-05-23 11:36:59.814999
user_06002,hoodmelissa@example.net,Kelly,Quinn,57.0,Male,USA,Georgia,West Juliehaven,Basic,2022-12-15,True,41.16,Smart TV,3.0,2022-10-06 05:58:54.210814
user_06003,cameronhogan@example.org,Vincent,Morrison,20.0,Female,Canada,Ontario,Mitchellville,Basic,2025-06-09,True,12.4,Laptop,2.0,2024-10-31 10:58:05.195048
user_06004,hulldavid@example.org,Matthew,Williams,40.0,Female,USA,Maryland,Thompsonbury,Basic,2025-07-02,True,6.04,Desktop,4.0,2024-01-25 16:35:44.373206
user_06005,richardparker@example.net,Walter,Romero,35.0,Male,Canada,Alberta,East Angieport,Premium,2023-12-31,True,6.51,Gaming Console,5.0,2025-03-28 03:17:23.628158
user_06006,ylee@example.com,Gilbert,Wilson,37.0,Male,Canada,Saskatchewan,North Joshua,Standard,2022-11-05,True,1.93,Tablet,,2024-04-24 18:03:00.738631
user_06007,sellersjay@example.com,Michelle,Wilson,14.0,Female,USA,Virginia,South Craighaven,Premium+,2024-06-20,False,,Mobile,3.0,2024-11-29 14:28:33.427988
user_06008,juliaguerrero@example.net,Brett,Winters,40.0,Female,USA,Tennessee,West Kelly,Premium,2023-01-04,True,,Tablet,4.0,2025-07-09 00:25:13.811084
user_06009,martinezleslie@example.com,Kenneth,Howard,43.0,Male,USA,Maryland,West Michelle,Basic,2025-01-18,True,16.58,Gaming Console,3.0,2024-04-07 17:48:06.897686
user_06010,vrobinson@example.org,Crystal,Garcia,47.0,Female,USA,Michigan,Perryview,Premium,2024-02-12,True,,Mobile,5.0,2025-04-21 00:52:56.469369
user_06011,igarrison@example.com,Kelly,Singh,31.0,Female,USA,Georgia,New Sharonport,Standard,2023-05-10,False,14.83,Laptop,,2022-10-22 03:46:44.867390
user_06012,ipetty@example.net,Robert,Price,43.0,Male,USA,Georgia,Lake Nicholas,Standard,2025-05-18,True,2.36,Mobile,2.0,2024-06-12 23:12:01.866969
user_06013,flynndennis@example.org,Kyle,Dunn,32.0,Male,USA,Ohio,Courtneyland,Standard,2023-02-22,False,5.16,Laptop,2.0,2022-09-04 01:18:44.038974
user_06014,dylanmcknight@example.com,Kevin,Smith,27.0,Female,USA,Pennsylvania,North Melanie,Standard,2025-03-24,True,,Laptop,6.0,2022-12-10 19:46:48.442651
user_06015,coxantonio@example.org,Jill,Reed,25.0,Male,Canada,Alberta,Josefurt,Standard,2023-07-03,False,28.18,Smart TV,6.0,2024-02-17 00:42:49.924518
user_06016,whitenicole@example.com,Tanner,Brown,49.0,Female,USA,New York,Colehaven,Standard,2023-03-07,False,8.52,Smart TV,5.0,2024-03-23 09:58:54.211222
user_06017,pricewilliam@example.com,Isaiah,Davidson,33.0,Male,USA,Washington,Fordmouth,Standard,2024-10-29,True,11.81,Gaming Console,,2024-05-13 12:52:31.809182
user_06018,jeffreyperry@example.com,Amy,Mcdonald,32.0,Male,USA,Arizona,East Joseside,Standard,2023-01-08,True,,Desktop,1.0,2022-08-31 20:26:07.564378
user_06019,christopherhall@example.com,Brian,Hunter,50.0,Prefer not to say,Canada,New Brunswick,Benjaminmouth,Premium+,2024-07-26,False,4.39,Mobile,,2024-04-20 06:18:17.292208
user_06020,weavereric@example.com,Karen,Love,52.0,,USA,North Carolina,New Annaside,Standard,2023-08-21,True,4.1,Mobile,3.0,2023-10-22 01:01:32.537240
user_06021,valerie78@example.net,Raymond,Harris,44.0,Male,USA,Florida,Melissaville,Premium,2025-04-03,True,1.68,Gaming Console,,2025-01-21 20:21:46.312761
user_06022,annettenorris@example.com,Justin,Pacheco,30.0,Female,Canada,Saskatchewan,Port Michealmouth,Basic,2024-03-04,True,15.1,Gaming Console,1.0,2023-01-04 21:53:41.389810
user_06023,tboyd@example.net,Nicholas,Andrade,35.0,Male,USA,Indiana,Port Jessica,Premium,2024-01-20,True,18.39,Mobile,2.0,2024-12-25 16:51:46.692352
user_06024,stevenray@example.org,Stephanie,Moore,31.0,Prefer not to say,Canada,Newfoundland and Labrador,Port Michael,Premium+,2023-02-20,True,17.67,Smart TV,2.0,2023-08-16 19:45:14.719034
user_06025,lerickson@example.com,Brittany,Payne,29.0,Male,USA,Missouri,Mclaughlinborough,Standard,2022-10-10,True,,Tablet,1.0,2023-05-03 07:34:47.764120
user_06026,njenkins@example.net,William,Meadows,60.0,Male,USA,Washington,North Kimstad,Premium,2023-08-30,True,,Smart TV,5.0,2022-10-07 04:51:36.986236
user_06027,jacob48@example.com,Chloe,Williamson,45.0,Female,USA,Indiana,Port Denise,Standard,2025-02-06,False,246.92,Tablet,1.0,2023-01-14 11:27:04.358638
user_06028,ylopez@example.com,Sarah,Little,25.0,Female,USA,Wisconsin,Millerhaven,Premium,2025-06-23,False,,Laptop,,2022-11-11 22:25:56.264882
user_06029,johnsonsabrina@example.com,James,Russell,34.0,,USA,Washington,East Robert,Basic,2024-03-18,True,3.49,Gaming Console,2.0,2022-08-11 22:54:10.350074
user_06030,josephbenjamin@example.org,Kim,Drake,20.0,Male,Canada,Quebec,Port Nancystad,Basic,2024-11-17,True,25.47,Mobile,,2024-04-03 12:33:06.289597
user_06031,harveyjared@example.org,Pamela,Jackson,40.0,Female,USA,Tennessee,North Kristinabury,Premium,2022-11-14,True,22.04,Desktop,,2023-07-23 11:41:44.625894
user_06032,kristinaburke@example.org,Brian,Davis,,Male,USA,Ohio,East Jason,Standard,2022-09-16,True,46.63,Laptop,2.0,2024-05-21 17:26:03.840286
user_06033,woodardfelicia@example.org,David,Franklin,50.0,Female,USA,Pennsylvania,New Andreamouth,Premium,2022-10-05,True,8.78,Tablet,5.0,2023-12-29 05:10:32.410308
user_06034,alan29@example.com,Tammy,Price,18.0,,USA,North Carolina,New Sandybury,Standard,2025-04-29,True,35.07,Desktop,4.0,2024-10-28 10:07:43.573616
user_06035,bryanwatson@example.net,Scott,Rodriguez,26.0,Female,USA,Michigan,Joneshaven,Premium,2024-05-28,True,9.45,Laptop,1.0,2023-03-22 20:07:26.283168
user_06036,walkerryan@example.org,Kayla,Whitney,23.0,,USA,Virginia,Wadetown,Standard,2023-05-19,True,,Desktop,1.0,2022-10-14 10:06:33.552500
user_06037,ulewis@example.org,Steve,Moore,59.0,Female,Canada,New Brunswick,Port Michaelside,Basic,2023-11-11,True,5.18,Laptop,4.0,2024-01-06 15:59:53.668358
user_06038,lmiller@example.com,Adrian,Cobb,22.0,Male,USA,Indiana,Duffyborough,Standard,2025-02-21,False,16.46,Desktop,3.0,2023-02-27 21:05:55.922915
user_06039,chenderson@example.org,Allison,Lindsey,39.0,Female,USA,Ohio,Martinberg,Standard,2023-01-06,True,21.11,Gaming Console,1.0,2023-12-30 01:09:49.386912
user_06040,matthewthompson@example.org,Scott,Carroll,20.0,Female,Canada,New Brunswick,East Taraville,Premium,2022-12-28,True,,Desktop,6.0,2023-10-09 22:55:31.025160
user_06041,jennifer96@example.com,Lisa,Smith,41.0,Male,USA,Illinois,Willisfurt,Premium,2025-04-21,True,13.88,Tablet,2.0,2023-06-16 23:49:55.101037
user_06042,zacharymorgan@example.org,Phyllis,Benton,,Female,USA,Arizona,South Lindsey,Premium,2023-09-23,True,13.62,Smart TV,1.0,2022-11-21 09:58:38.797932
user_06043,amanda79@example.org,Tiffany,Welch,14.0,Prefer not to say,Canada,Saskatchewan,Harrisonfurt,Premium,2024-08-22,True,4.39,Mobile,7.0,2023-03-02 13:45:24.815721
user_06044,harrismichael@example.com,Rebecca,Jones,46.0,Female,Canada,Newfoundland and Labrador,South Caroline,Premium,2023-04-01,True,12.45,Laptop,4.0,2022-10-13 10:13:51.342869
user_06045,david96@example.net,Jordan,Leblanc,20.0,Male,USA,Massachusetts,Crosstown,Premium,2022-10-30,False,8.9,Mobile,6.0,2022-09-03 17:56:36.492953
user_06046,nicole63@example.com,Crystal,Rivera,28.0,Male,USA,Arizona,Port Keith,Basic,2024-12-30,False,8.57,Gaming Console,1.0,2023-05-29 20:53:52.376927
user_06047,fishercarlos@example.com,Melissa,Cole,57.0,Male,Canada,Newfoundland and Labrador,Lake Michaelmouth,Premium+,2023-04-05,True,18.64,Smart TV,,2025-05-01 01:18:13.246016
user_06048,gmurphy@example.org,Jillian,Horne,30.0,Female,USA,Illinois,South Wendyland,Premium,2023-04-29,True,20.43,Laptop,1.0,2023-01-18 03:51:55.669666
user_06049,xreed@example.net,Jerry,Nguyen,44.0,Male,USA,Arizona,Calderonbury,Premium+,2023-06-14,True,4.43,Smart TV,2.0,2024-07-27 08:25:08.054187
user_06050,allison93@example.net,Charles,Cooper,41.0,Female,USA,Tennessee,Stephaniestad,Basic,2025-04-03,True,10.3,Laptop,1.0,2025-05-27 03:51:56.907899
user_06051,angela34@example.net,Derek,Munoz,24.0,Male,USA,Georgia,Port Sarah,Premium,2022-08-17,False,24.07,Tablet,2.0,2024-09-05 11:11:03.332726
user_06052,robert67@example.org,Matthew,Romero,16.0,Prefer not to say,USA,Wisconsin,East Mary,Standard,2023-12-16,True,12.02,Tablet,2.0,2023-09-02 22:53:02.710280
user_06053,butlerderek@example.net,Rebecca,Klein,7.0,Male,USA,Indiana,Port Chelsea,Standard,2025-03-12,True,,Smart TV,2.0,2022-08-11 18:28:04.363500
user_06054,emalone@example.net,Jason,Johnson,30.0,Female,USA,North Carolina,Martinhaven,Basic,2025-07-14,True,6.46,Desktop,1.0,2023-04-19 00:53:16.778915
user_06055,rhunt@example.com,Derek,Klein,19.0,Female,Canada,Nova Scotia,East Kellymouth,Standard,2023-11-07,True,16.83,Smart TV,5.0,2024-08-17 21:07:47.530690
user_06056,stevengarcia@example.com,David,Armstrong,26.0,Male,USA,Virginia,Jenkinston,Premium,2024-10-29,True,14.52,Mobile,3.0,2024-04-30 03:45:43.838323
user_06057,jerrygreen@example.net,Cole,Alvarez,20.0,Male,USA,Wisconsin,Thomastown,Premium,2023-04-20,False,24.89,Tablet,3.0,2023-01-22 14:07:35.816166
user_06058,cindydouglas@example.org,Melanie,Schroeder,44.0,Prefer not to say,USA,Illinois,Port Kathleen,Standard,2022-10-16,False,14.94,Desktop,4.0,2024-06-05 23:08:10.345827
user_06059,henryluis@example.org,Cassandra,Maddox,56.0,Female,Canada,New Brunswick,Margaretside,Standard,2024-09-12,True,15.02,Desktop,2.0,2024-07-09 13:13:21.854145
user_06060,lreese@example.net,Jeremy,Johnson,20.0,Male,USA,New York,West Sarah,Premium,2023-02-16,True,9.7,Laptop,2.0,2023-12-07 23:54:41.720153
user_06061,jameswallace@example.net,Michael,Johnson,29.0,Male,USA,Arizona,Port Bonniemouth,Standard,2023-07-15,False,12.53,Desktop,2.0,2023-11-04 15:57:34.535525
user_06062,jonesalbert@example.net,Edward,Armstrong,31.0,Female,USA,Virginia,Fieldsport,Standard,2025-06-17,True,5.66,Laptop,,2024-10-14 20:11:17.462141
user_06063,hilljoel@example.net,Linda,Avery,47.0,Female,USA,Michigan,Watkinsstad,Standard,2025-02-23,False,4.85,Tablet,2.0,2023-03-24 13:57:34.821015
user_06064,ygutierrez@example.com,Kyle,Brady,37.0,Female,USA,Texas,West Stevehaven,Premium+,2025-01-21,True,12.98,Desktop,1.0,2024-10-15 14:04:37.077889
user_06065,zbrown@example.com,Chelsea,Walker,31.0,Other,USA,Illinois,South Claireport,Basic,2023-09-18,True,22.47,Smart TV,5.0,2024-09-02 06:30:36.392762
user_06066,torrestravis@example.net,Amber,Hopkins,8.0,Female,USA,North Carolina,East Johntown,Basic,2023-02-01,True,2.59,Mobile,2.0,2024-04-10 13:56:12.046359
user_06067,sarahhernandez@example.org,Danielle,Mcbride,13.0,,Canada,Prince Edward Island,North Erika,Standard,2024-01-24,True,8.06,Desktop,5.0,2025-01-23 00:58:33.803683
user_06068,angelica17@example.com,Jared,Warren,22.0,Other,USA,Virginia,South Stevenshire,Standard,2024-12-11,True,19.67,Mobile,2.0,2024-11-04 17:38:06.256352
user_06069,tjenkins@example.net,Carly,Allen,40.0,Prefer not to say,USA,Washington,East Jacob,Standard,2023-10-21,False,20.97,Laptop,1.0,2024-06-13 16:15:59.575177
user_06070,carla79@example.org,Linda,Blair,25.0,Female,USA,Georgia,Hallshire,Premium,2022-12-08,True,5.92,Smart TV,,2023-04-06 13:28:27.573519
user_06071,jessica82@example.org,Karen,Jones,,,Canada,Saskatchewan,Lake Donald,Premium,2023-05-15,True,10.8,Laptop,2.0,2024-02-19 01:35:52.043376
user_06072,kevin44@example.net,Amanda,Tran,42.0,Male,Canada,Saskatchewan,South Holly,Standard,2022-12-12,True,8.85,Laptop,,2025-01-25 22:36:07.510833
user_06073,cobbkyle@example.net,Joshua,Baker,39.0,Female,USA,Florida,Port Judy,Premium,2023-10-29,True,20.06,Desktop,2.0,2022-10-09 08:50:12.358273
user_06074,robertsmith@example.net,Nicholas,Johnson,55.0,Female,USA,Virginia,West Christopher,Basic,2024-02-02,False,,Mobile,1.0,2024-11-23 12:35:39.873708
user_06075,gamblejohn@example.com,Kelli,Chan,49.0,Other,USA,Texas,Morrisbury,Standard,2022-09-05,True,4.86,Mobile,4.0,2023-12-13 05:13:52.829132
user_06076,kimberlymcdaniel@example.net,Katie,Garza,,Male,USA,Michigan,West Williamborough,Standard,2024-08-15,True,7.7,Gaming Console,4.0,2025-07-23 04:50:07.963546
user_06077,gonzaleskevin@example.org,John,Wood,41.0,Male,USA,Maryland,Armstrongfurt,Standard,2022-09-26,True,41.97,Laptop,2.0,2023-02-27 22:59:19.310125
user_06078,matthew63@example.net,Henry,Keller,22.0,Male,USA,Texas,North Aaronmouth,Standard,2024-08-23,True,18.54,Smart TV,2.0,2024-03-11 16:38:38.499749
user_06079,uthomas@example.org,William,Clark,32.0,Female,Canada,Nova Scotia,Port Brendan,Basic,2024-01-25,True,19.38,Mobile,3.0,2023-05-02 20:44:09.731311
user_06080,alvarezalex@example.com,Scott,Bell,31.0,,Canada,Quebec,Marshallport,Premium,2025-04-23,True,,Mobile,5.0,2023-09-05 08:48:30.407532
user_06081,donaldreeves@example.com,Emily,Thompson,47.0,,USA,Missouri,Hernandezton,Standard,2025-03-29,True,32.55,Tablet,4.0,2024-12-01 21:01:07.974968
user_06082,littlewarren@example.net,Tiffany,Rivas,47.0,Prefer not to say,Canada,Nova Scotia,Jillview,Premium,2024-07-24,False,22.26,Desktop,2.0,2023-11-28 21:26:39.245570
user_06083,vanessa68@example.org,Ann,Wilson,27.0,Male,Canada,Ontario,South Margaretstad,Premium,2023-08-18,False,17.61,Desktop,3.0,2025-01-04 17:11:01.443310
user_06084,michele92@example.org,Nancy,Beasley,47.0,Male,USA,Florida,New Jessicaborough,Standard,2025-02-10,True,8.09,Tablet,1.0,2023-12-05 11:20:11.179035
user_06085,kennethfrank@example.net,Samantha,Ellis,31.0,Male,USA,Tennessee,Lake Jonathanside,Standard,2023-09-11,False,6.32,Mobile,4.0,2023-05-12 02:30:49.714293
user_06086,zbrown@example.org,Adrian,Miller,53.0,Female,USA,California,West Thomas,Basic,2025-04-07,True,19.74,Desktop,2.0,2025-05-23 15:00:41.331986
user_06087,ashley88@example.com,Jessica,Deleon,47.0,Male,Canada,Quebec,South Holly,Basic,2024-07-04,True,,Tablet,,2023-02-15 10:32:04.752721
user_06088,david57@example.org,Kurt,Davis,25.0,Female,Canada,Ontario,Andreaside,Premium,2025-03-03,True,7.3,Laptop,4.0,2023-01-04 19:58:58.087234
user_06089,wzamora@example.com,Tony,Dunn,31.0,Male,Canada,Quebec,New Jeffreytown,Standard,2024-08-13,True,9.48,Desktop,2.0,2023-11-20 07:02:40.666356
user_06090,boltonwilliam@example.com,Brian,Martin,39.0,Male,USA,Indiana,West Michaeltown,Premium,2022-10-03,True,12.14,Laptop,2.0,2024-08-08 12:36:01.629241
user_06091,jonwilson@example.com,Stephanie,Luna,,Male,USA,Georgia,Huntershire,Standard,2023-01-25,True,9.47,Smart TV,1.0,2022-09-09 20:47:45.355736
user_06092,afrost@example.org,Thomas,Hendrix,23.0,Female,Canada,Ontario,Kimbury,Standard,2024-11-17,True,9.14,Mobile,2.0,2025-07-11 14:58:25.294112
user_06093,davischristopher@example.net,Melinda,Smith,,Female,USA,Indiana,Port Bradley,Standard,2022-11-29,True,581.42,Smart TV,,2024-03-11 04:10:14.499139
user_06094,melissajohns@example.com,Laura,Velazquez,44.0,Male,USA,Wisconsin,East Michelleville,Standard,2022-09-20,True,34.88,Mobile,2.0,2022-09-30 08:14:35.941204
user_06095,mcclurerobert@example.net,Anthony,Webster,27.0,Male,USA,Arizona,South Ericbury,Standard,2024-04-25,True,9.49,Laptop,1.0,2024-12-24 23:37:00.172316
user_06096,ashleyhudson@example.net,Joseph,Fields,43.0,Female,Canada,Ontario,Port Jenna,Standard,2024-02-10,True,15.26,Desktop,1.0,2025-07-04 19:28:19.049664
user_06097,kenneth68@example.com,Brittney,Paul,38.0,Male,Canada,Nova Scotia,Mcclainhaven,Standard,2023-02-13,True,,Mobile,1.0,2024-12-31 23:58:02.222678
user_06098,normanalicia@example.net,Micheal,Frank,33.0,Female,Canada,New Brunswick,Wellsbury,Premium,2022-12-31,True,11.62,Tablet,2.0,2023-01-20 13:42:56.128139
user_06099,tcrawford@example.net,Curtis,Bates,,Male,USA,Wisconsin,Alexandertown,Premium,2024-03-24,True,9.48,Mobile,4.0,2024-12-21 00:57:53.168561
user_06100,michael81@example.net,James,Brooks,28.0,Female,Canada,Prince Edward Island,Atkinsshire,Standard,2023-09-09,True,10.56,Desktop,2.0,2024-01-07 22:08:54.667824
user_06101,randyjackson@example.com,Eric,Thompson,94.0,Male,Canada,Saskatchewan,South Brian,Basic,2024-08-03,True,17.03,Desktop,,2024-06-03 03:56:35.918263
user_06102,owilliams@example.com,Claudia,Baker,33.0,Male,USA,Florida,East Jo,Standard,2023-12-27,True,8.76,Gaming Console,2.0,2023-04-01 20:37:08.583339
user_06103,nathan28@example.org,Renee,Wells,30.0,Male,USA,Georgia,Hansonfort,Standard,2023-08-14,True,2.31,Laptop,1.0,2024-05-23 18:45:15.174921
user_06104,millerthomas@example.net,Ryan,Fitzgerald,44.0,Male,USA,Indiana,West Rogerview,Premium,2024-03-15,True,,Tablet,,2023-07-12 15:19:38.916234
user_06105,sandraguzman@example.org,Richard,Rios,16.0,,USA,Ohio,South Ashleyfort,Basic,2024-02-27,True,5.34,Laptop,1.0,2024-03-27 21:05:18.788294
user_06106,qgiles@example.org,Raymond,Wade,40.0,Female,Canada,British Columbia,Simonborough,Standard,2024-10-23,True,12.25,Gaming Console,,2022-11-22 00:38:00.875203
user_06107,ashleymiller@example.net,Jesse,Jones,30.0,Male,USA,New York,Roberttown,Standard,2024-08-02,True,4.56,Tablet,2.0,2024-12-06 09:53:23.234164
user_06108,walkersamantha@example.net,Zachary,Turner,49.0,Male,USA,Florida,South Anthonymouth,Premium,2024-04-05,True,8.04,Laptop,3.0,2022-12-15 08:58:30.552628
user_06109,gina97@example.net,Anne,Watson,23.0,Male,Canada,Newfoundland and Labrador,Changburgh,Basic,2023-07-27,True,9.48,Desktop,,2023-02-23 04:03:30.640586
user_06110,wgonzalez@example.net,Lisa,Li,26.0,Male,USA,Pennsylvania,South Davidside,Premium,2024-07-15,True,21.1,Laptop,3.0,2023-03-30 07:41:15.040145
user_06111,ericmay@example.org,Emily,Blair,27.0,Male,USA,Michigan,North Stevenport,Premium,2023-06-15,True,15.58,Laptop,,2023-03-22 09:22:57.048638
user_06112,cameronronald@example.org,Joseph,Morris,42.0,Female,USA,Washington,Stephenfort,Basic,2023-07-31,True,6.41,Mobile,2.0,2023-12-16 01:56:59.405627
user_06113,thompsonmatthew@example.net,Amy,Martin,30.0,Female,USA,Washington,Tinamouth,Standard,2024-01-21,True,14.99,Laptop,2.0,2024-07-08 22:56:00.980571
user_06114,russell07@example.org,Jennifer,Jones,41.0,Male,USA,Ohio,Susanchester,Premium,2024-05-29,True,14.25,Laptop,2.0,2023-10-10 08:56:09.940883
user_06115,solisbonnie@example.com,Gabriella,Harris,41.0,Prefer not to say,USA,Pennsylvania,South Ericaport,Basic,2022-10-21,False,17.45,Laptop,5.0,2023-01-18 23:16:03.869362
user_06116,nobledavid@example.com,Kelly,Walker,36.0,Male,USA,Michigan,Saraton,Premium,2023-09-02,True,1.05,Gaming Console,2.0,2024-04-16 01:46:52.473584
user_06117,sarah13@example.com,Robert,Camacho,40.0,Female,Canada,Quebec,Phelpsburgh,Premium,2024-11-03,True,2.57,Laptop,4.0,2025-04-17 05:54:52.188772
